date,tvl
2021-01-16,20913190510
2021-01-17,21691207105
2021-01-18,21796707398
2021-01-19,22221680415
2021-01-20,23444154947
2021-01-21,22484095209
2021-01-22,20327222862
2021-01-23,21354915839
2021-01-24,21924035797
2021-01-25,23736150214
2021-01-26,23989031048
2021-01-27,23586171443
2021-01-28,22620331262
2021-01-29,23966850715
2021-01-30,25063063957
2021-01-31,24932706017
2021-02-01,24819404918
2021-02-02,25317879508
2021-02-03,26757843502
2021-02-04,30267215151
2021-02-05,31155003219
2021-02-06,33357234904
2021-02-07,33040656702
2021-02-08,32316092767
2021-02-09,34812968957
2021-02-10,36098596796
2021-02-11,37048748092
2021-02-12,38145574795
2021-02-13,38864974342
2021-02-14,38196242234
2021-02-15,38593948200
2021-02-16,38096303980
2021-02-17,38512088062
2021-02-18,39100806364
2021-02-19,40099727844
2021-02-20,40420863170
2021-02-21,41638203729
2021-02-22,41699566329
2021-02-23,39138194738
2021-02-24,34010356737
2021-02-25,36794299120
2021-02-26,35550126993
2021-02-27,33963638744
2021-02-28,34181781438
2021-03-01,33286595297
2021-03-02,36305575521
2021-03-03,36809913478
2021-03-04,38376036473
2021-03-05,37762589763
2021-03-06,37060705736
2021-03-07,38448192259
2021-03-08,37458160240
2021-03-09,38481104826
2021-03-10,40306254586
2021-03-11,39993142452
2021-03-12,40155274271
2021-03-13,41760139162
2021-03-14,44385793131
2021-03-15,43714734376
2021-03-16,42270844655
2021-03-17,42713595989
2021-03-18,43081832398
2021-03-19,43515729418
2021-03-20,44273335508
2021-03-21,45489010839
2021-03-22,43862095622
2021-03-23,43392494861
2021-03-24,41997406448
2021-03-25,41403483912
2021-03-26,40162474488
2021-03-27,42076550163
2021-03-28,42199565475
2021-03-29,42372281749
2021-03-30,44703177148
2021-03-31,46760125959
2021-04-01,46847976300
2021-04-02,48163902847
2021-04-03,50409438042
2021-04-04,55081425184
2021-04-05,55992175310
2021-04-06,56775533981
2021-04-07,57437335948
2021-04-08,53415826704
2021-04-09,55317221565
2021-04-10,55976238037
2021-04-11,57104678607
2021-04-12,56799794364
2021-04-13,57491811938
2021-04-14,59630933087
2021-04-15,62532250312
2021-04-16,64168534567
2021-04-17,64399786934
2021-04-18,64160275597
2021-04-19,59271737636
2021-04-20,59698430187
2021-04-21,60559581096
2021-04-22,60958270730
2021-04-23,63119053041
2021-04-24,59301950427
2021-04-25,57250501608
2021-04-26,58919337334
2021-04-27,64493603801
2021-04-28,66768147388
2021-04-29,68560816417
2021-04-30,66535333300
2021-05-01,67767315750
2021-05-02,69893042625
2021-05-03,70110966022
2021-05-04,75634636274
2021-05-05,75733378314
2021-05-06,76904705753
2021-05-07,78890498838
