date,tvl
2024-11-05,22690417
2024-11-06,22995777
2024-11-07,23544707
2024-11-08,24219902
2024-11-09,24046403
2024-11-10,24175127
2024-11-11,24870108
2024-11-12,20626916
2024-11-13,23151390
2024-11-14,21763153
2024-11-15,21584242
2024-11-16,23239343
2024-11-17,29628971
2024-11-18,28724327
2024-11-19,31706374
2024-11-20,33432821
2024-11-21,34965404
2024-11-22,36008683
2024-11-23,44293192
2024-11-24,58268114
2024-11-25,59801975
2024-11-26,55359493
2024-11-27,51423149
2024-11-28,55505151
2024-11-29,56865827
2024-11-30,60356640
2024-12-01,60013863
2024-12-02,59634087
2024-12-03,58960966
2024-12-04,57112876
2024-12-05,54013355
2024-12-06,53149707
2024-12-07,53949735
2024-12-08,53936985
2024-12-09,53723054
2024-12-10,47115024
2024-12-11,49387405
2024-12-12,49472656
2024-12-13,50433311
2024-12-14,51411534
2024-12-15,50847533
2024-12-16,51719953
2024-12-17,50316973
2024-12-18,50929769
2024-12-19,48535616
2024-12-20,47387105
2024-12-21,53347992
2024-12-22,47525767
2024-12-23,47596072
2024-12-24,48647828
2024-12-25,51286782
2024-12-26,49834085
2024-12-27,47162846
2024-12-28,46233807
2024-12-29,43499837
2024-12-30,44898831
2024-12-31,44821124
2025-01-01,44923708
2025-01-02,52837114
2025-01-03,53417224
2025-01-04,54949177
2025-01-05,55168333
2025-01-06,53611025
2025-01-07,53981814
2025-01-08,52308402
2025-01-09,52482766
2025-01-10,46711036
2025-01-11,49145895
2025-01-12,51831711
2025-01-13,50515614
2025-01-14,49939040
2025-01-15,51715866
2025-01-16,59994921
2025-01-17,64060061
2025-01-18,63487929
2025-01-19,63206448
2025-01-20,59370011
2025-01-21,57618286
2025-01-22,57411727
2025-01-23,55173803
2025-01-24,55895731
2025-01-25,56225641
2025-01-26,55324508
2025-01-27,54423159
2025-01-28,55746341
2025-01-29,54640586
2025-01-30,54595055
2025-01-31,55540798
2025-02-01,61943583
2025-02-02,58400121
2025-02-03,53382573
2025-02-04,57200326
2025-02-05,51729432
2025-02-06,52728013
2025-02-07,51949666
2025-02-08,50261384
2025-02-09,53903459
2025-02-10,49776282
2025-02-11,54609773
2025-02-12,58304553
2025-02-13,59706715
2025-02-14,60213139
2025-02-15,61248063
2025-02-16,62022928
2025-02-17,61108985
2025-02-18,60112786
2025-02-19,57055357
2025-02-20,61472030
2025-02-21,58917504
2025-02-22,59500013
2025-02-23,60373497
2025-02-24,58405391
2025-02-25,57104305
2025-02-26,56142042
2025-02-27,53534830
2025-02-28,53437067
2025-03-01,55319437
2025-03-02,59032175
2025-03-03,60531111
2025-03-04,53671037
2025-03-05,55211341
2025-03-06,54265680
2025-03-07,55219261
2025-03-08,54661695
2025-03-09,54209491
2025-03-10,52320227
2025-03-11,48964114
2025-03-12,49238937
2025-03-13,51956880
2025-03-14,53365175
2025-03-15,55510397
2025-03-16,54133240
2025-03-17,50487314
2025-03-18,51252128
2025-03-19,53220132
2025-03-20,55782744
2025-03-21,54803779
2025-03-22,54295794
2025-03-23,53932164
2025-03-24,55039545
2025-03-25,54671997
2025-03-26,56285425
2025-03-27,55381076
2025-03-28,55332575
2025-03-29,53826418
2025-03-30,52507122
2025-03-31,52319689
2025-04-01,49772037
2025-04-02,53108131
2025-04-03,51613163
2025-04-04,51275221
2025-04-05,51593494
2025-04-06,50857038
2025-04-07,47008776
2025-04-08,46309543
2025-04-09,46189863
2025-04-10,48413240
2025-04-11,47433192
2025-04-12,48029185
2025-04-13,50160407
2025-04-14,49090716
2025-04-15,48348913
2025-04-16,47413712
2025-04-17,48667335
2025-04-18,47492507
2025-04-19,48809787
2025-04-20,49109626
2025-04-21,48829935
2025-04-22,49235689
2025-04-23,50676803
2025-04-24,54550694
2025-04-25,58663497
2025-04-26,51754817
2025-04-27,54872762
2025-04-28,53602990
2025-04-29,53417720
2025-04-30,50990072
