date,tvl
2024-08-16,191445160
2024-08-17,180230882
2024-08-18,203326778
2024-08-19,194212647
2024-08-20,191834267
2024-08-21,194247367
2024-08-22,204341938
2024-08-23,204382066
2024-08-24,213233756
2024-08-25,212656700
2024-08-26,210485909
2024-08-27,198530559
2024-08-28,198355922
2024-08-29,197266482
2024-08-30,198466213
2024-08-31,191886107
2024-09-01,188517578
2024-09-02,186394893
2024-09-03,188075704
2024-09-04,180330284
2024-09-05,183059211
2024-09-06,180941021
2024-09-07,174689862
2024-09-08,181241736
2024-09-09,188573145
2024-09-10,191861053
2024-09-11,191439595
2024-09-12,208735214
2024-09-13,208168682
2024-09-14,210180461
2024-09-15,202221574
2024-09-16,191550552
2024-09-17,182440182
2024-09-18,184821297
2024-09-19,187281224
2024-09-20,194667010
2024-09-21,195144082
2024-09-22,191257399
2024-09-23,185313292
2024-09-24,195135622
2024-09-25,216648493
2024-09-26,208523300
2024-09-27,246394924
2024-09-28,252547541
2024-09-29,246171049
2024-09-30,242477408
2024-10-01,228832220
2024-10-02,218787333
2024-10-03,217161101
2024-10-04,214924425
2024-10-05,217437440
2024-10-06,212865177
2024-10-07,224852582
2024-10-08,225256273
2024-10-09,213384928
2024-10-10,206265267
2024-10-11,203641257
2024-10-12,238534633
2024-10-13,226430973
2024-10-14,217193860
2024-10-15,223074062
2024-10-16,212206543
2024-10-17,225521467
2024-10-18,218187480
2024-10-19,216293150
2024-10-20,214034396
2024-10-21,217128163
2024-10-22,231336535
2024-10-23,231719633
2024-10-24,216778229
2024-10-25,211621597
2024-10-26,203027017
2024-10-27,208339862
2024-10-28,210661685
2024-10-29,211389273
2024-10-30,215168045
2024-10-31,214706026
2024-11-01,218192507
2024-11-02,224875487
2024-11-03,214595187
2024-11-04,202035309
2024-11-05,192368532
2024-11-06,207590316
2024-11-07,225536564
2024-11-08,235666359
2024-11-09,252708864
2024-11-10,258985643
2024-11-11,352661289
2024-11-12,352642938
2024-11-13,287383143
2024-11-14,327470542
2024-11-15,324999113
2024-11-16,414915329
2024-11-17,432495922
2024-11-18,423730440
2024-11-19,449986813
2024-11-20,443105721
2024-11-21,489550619
2024-11-22,482829389
2024-11-23,583284275
2024-11-24,603867287
2024-11-25,570896686
2024-11-26,568314652
2024-11-27,568879104
2024-11-28,588532178
2024-11-29,598110671
2024-11-30,611480624
2024-12-01,654923817
2024-12-02,681186917
2024-12-03,700831847
2024-12-04,674654751
2024-12-05,643431311
2024-12-06,687949985
2024-12-07,715397634
2024-12-08,680849259
2024-12-09,648255549
2024-12-10,546935299
2024-12-11,610443242
2024-12-12,618905221
2024-12-13,602442930
2024-12-14,590721499
2024-12-15,546076096
2024-12-16,604256606
2024-12-17,567683367
2024-12-18,533783480
2024-12-19,482063752
2024-12-20,431434635
2024-12-21,509938694
2024-12-22,480212820
2024-12-23,461993692
2024-12-24,484833098
2024-12-25,475400152
2024-12-26,498315759
2024-12-27,451113534
2024-12-28,449251700
2024-12-29,443860708
2024-12-30,421134102
2024-12-31,452289988
2025-01-01,431048835
2025-01-02,461504601
2025-01-03,513336657
2025-01-04,579605578
2025-01-05,564457518
2025-01-06,575356134
2025-01-07,578917995
2025-01-08,526205842
2025-01-09,501046498
2025-01-10,478469656
2025-01-11,491530424
2025-01-12,522555770
2025-01-13,505877230
2025-01-14,494494402
2025-01-15,516159672
2025-01-16,550961542
2025-01-17,554965512
2025-01-18,572317240
