date,tvl
2024-06-21,343735104
2024-06-22,338826973
2024-06-23,337989770
2024-06-24,333833400
2024-06-25,320722733
2024-06-26,329312057
2024-06-27,323001728
2024-06-28,327006386
2024-06-29,318041902
2024-06-30,319890165
2024-07-01,323866772
2024-07-02,331025076
2024-07-03,328395309
2024-07-04,314195404
2024-07-05,300169497
2024-07-06,285329059
2024-07-07,294881027
2024-07-08,286398990
2024-07-09,289648981
2024-07-10,294339614
2024-07-11,295744957
2024-07-12,294846091
2024-07-13,296293063
2024-07-14,300526243
2024-07-15,312214817
2024-07-16,326346037
2024-07-17,329154568
2024-07-18,330354680
2024-07-19,333333660
2024-07-20,346299039
2024-07-21,346894683
2024-07-22,352941284
2024-07-23,347449922
2024-07-24,341116895
2024-07-25,334337310
2024-07-26,329200584
2024-07-27,341757527
2024-07-28,342426712
2024-07-29,337755075
2024-07-30,342872865
2024-07-31,334294718
2024-08-01,323024952
2024-08-02,318729568
2024-08-03,300810307
2024-08-04,289421180
2024-08-05,276417361
2024-08-06,254361903
2024-08-07,260026547
2024-08-08,251749218
2024-08-09,279582501
2024-08-10,276319903
2024-08-11,279038641
2024-08-12,268460677
2024-08-13,274279027
2024-08-14,285441783
2024-08-15,279806020
2024-08-16,273377657
2024-08-17,280832425
2024-08-18,284358460
2024-08-19,284843472
2024-08-20,284139164
2024-08-21,282788878
2024-08-22,288829985
2024-08-23,286160376
2024-08-24,308453111
2024-08-25,305867925
2024-08-26,307704400
2024-08-27,300051591
2024-08-28,277470834
2024-08-29,282241162
2024-08-30,285040421
2024-08-31,281568245
2024-09-01,280008954
2024-09-02,273433675
2024-09-03,281351422
2024-09-04,274990450
2024-09-05,266623237
2024-09-06,263623564
2024-09-07,251094874
2024-09-08,255391437
2024-09-09,255620084
2024-09-10,271425476
2024-09-11,276949073
2024-09-12,273679600
2024-09-13,273651292
2024-09-14,286111248
2024-09-15,281424915
2024-09-16,278091068
2024-09-17,269635930
2024-09-18,280141412
2024-09-19,285546162
2024-09-20,295087307
2024-09-21,297122288
2024-09-22,299991193
2024-09-23,293760885
2024-09-24,301306090
2024-09-25,306945804
2024-09-26,306548750
2024-09-27,317023945
2024-09-28,321137901
2024-09-29,319410907
2024-09-30,319425901
2024-10-01,308729528
2024-10-02,289498001
2024-10-03,285408516
2024-10-04,284513020
2024-10-05,293749947
2024-10-06,293222487
2024-10-07,296772803
2024-10-08,303020805
2024-10-09,299710601
2024-10-10,286245880
2024-10-11,286024876
2024-10-12,297337777
2024-10-13,299517907
2024-10-14,295160105
2024-10-15,311528335
2024-10-16,311310664
2024-10-17,316009364
2024-10-18,309298076
2024-10-19,314889474
2024-10-20,314057301
2024-10-21,320076846
2024-10-22,315886539
2024-10-23,315969279
2024-10-24,309045758
2024-10-25,318321721
2024-10-26,307481835
2024-10-27,304764461
2024-10-28,313208244
2024-10-29,327306455
2024-10-30,335287681
2024-10-31,334613199
2024-11-01,322797821
2024-11-02,320842358
2024-11-03,316997175
2024-11-04,308842793
2024-11-05,295646644
2024-11-06,305799644
