date,tvl
2023-04-04,282213173
2023-04-05,286305660
2023-04-06,286594831
2023-04-07,283692864
2023-04-08,282941053
2023-04-09,282832235
2023-04-10,282851987
2023-04-11,284010818
2023-04-12,291600245
2023-04-13,293763918
2023-04-14,297636557
2023-04-15,297573054
2023-04-16,294628573
2023-04-17,297259329
2023-04-18,295818778
2023-04-19,295828386
2023-04-20,288549478
2023-04-21,280509568
2023-04-22,275018002
2023-04-23,276935798
2023-04-24,274161825
2023-04-25,273906192
2023-04-26,276777584
2023-04-27,277068581
2023-04-28,276687033
2023-04-29,278565723
2023-04-30,277998430
2023-05-01,276393912
2023-05-02,272993703
2023-05-03,271953179
2023-05-04,273955613
2023-05-05,271241813
2023-05-06,279187241
2023-05-07,273596243
2023-05-08,272498607
2023-05-09,267660176
2023-05-10,268248475
2023-05-11,267716066
2023-05-12,265798145
2023-05-13,269913175
2023-05-14,270009641
2023-05-15,270341885
2023-05-16,271892506
2023-05-17,270968173
2023-05-18,271401995
2023-05-19,270364320
2023-05-20,269670537
2023-05-21,270162794
2023-05-22,267468776
2023-05-23,266500832
2023-05-24,269787853
2023-05-25,266536350
2023-05-26,266250627
2023-05-27,266816469
2023-05-28,271411324
2023-05-29,272637109
2023-05-30,271243211
2023-05-31,273700938
2023-06-01,269273873
2023-06-02,265995626
2023-06-03,268630676
2023-06-04,269337112
2023-06-05,284660661
2023-06-06,277599932
2023-06-07,280699101
2023-06-08,271900336
2023-06-09,273044049
2023-06-10,264473816
2023-06-11,254650434
2023-06-12,252935388
2023-06-13,253889981
2023-06-14,253013262
2023-06-15,250464855
2023-06-16,249014654
2023-06-17,251235298
2023-06-18,253340081
2023-06-19,256346433
2023-06-20,256450171
2023-06-21,259432544
2023-06-22,263509659
2023-06-23,258186827
2023-06-24,262632016
2023-06-25,258298807
2023-06-26,259677948
2023-06-27,257031909
2023-06-28,256101324
2023-06-29,255431181
2023-06-30,265454020
2023-07-01,270216007
2023-07-02,271940740
2023-07-03,274124133
2023-07-04,276396855
2023-07-05,276016807
2023-07-06,277625608
2023-07-07,281069955
2023-07-08,288477324
2023-07-09,293575158
2023-07-10,290674808
2023-07-11,288809809
2023-07-12,293527362
2023-07-13,293988495
2023-07-14,326732169
2023-07-15,317698224
2023-07-16,316854691
2023-07-17,320369919
2023-07-18,321989691
2023-07-19,318869225
2023-07-20,322039020
2023-07-21,317068060
2023-07-22,317360718
2023-07-23,309783303
2023-07-24,312290067
2023-07-25,306280382
2023-07-26,307005637
2023-07-27,318122481
2023-07-28,318072532
2023-07-29,318115704
2023-07-30,319751570
2023-07-31,316468957
2023-08-01,316886778
2023-08-02,310416894
2023-08-03,308406351
2023-08-04,308676831
2023-08-05,304654747
2023-08-06,305461667
2023-08-07,311489671
2023-08-08,311481952
2023-08-09,321515342
2023-08-10,322364022
2023-08-11,325987184
2023-08-12,325902217
2023-08-13,328988715
2023-08-14,325191441
2023-08-15,329357477
2023-08-16,321701999
2023-08-17,316932208
2023-08-18,310123197
2023-08-19,307884756
2023-08-20,311322680
2023-08-21,310262465
2023-08-22,307240669
2023-08-23,304738794
2023-08-24,316364210
